"","review","score"
"31","It's far from a perfect game -- inconsistent AI, a campaign that borders on the short side, and limited multiplayer options certainly hamper the experience -- but there's a lot of challenging satisfaction to be found beneath the thick jungle canopy.",1
"32","It all leaves me wondering why, at this point, anyone would choose to spend money on Play4Free when they could essentially get a larger, more complete game for just a few bucks more than the minimum Battlefunds purchase price.",1
"33","The flawed story mode can be safely passed by, but if you're able to find an opponent online or skirmish against the AI it's easier to appreciate Oil Rush's strengths.",1
"34","A surprisingly rich title for a handheld console. It's perfect for a quick game on tiresome commutes.",1
"35","I know a mediocre expansion when I see one, and this is a truly mediocre expansion, one not worth your money. Hold off until the price comes down or EA releases some sort of The Sims Medieval Gold Edition.",1
"36","In an age where everything is capable of online play, it just doesn't make sense for a franchise famous for its cooperative play to be single player only. Still, it'd be a great distraction for kids, who are less likely to be annoyed by the repetitive level design.",1
"37","Whereas the console version of Sonic Generations is a blending of old and new mentality in a fast-paced speed fest, the 3DS version is mostly just a Sonic Rush game where both playable characters happen to be Sonic.",1
"38","While it's admirable that the team had opted to create an original story set alongside the events in the books, you'll wish that they had attempted to take more risks with the project. The characters are bland and lifeless, and the combat, while fun at first, gets pretty repetitive before too long.",1
"39","It's like an interactive coloring book made by a 10 year old obsessed with Mastodon.",1
"40","A fun but deceptively shallow Sim-RPG-thing that would have benefitted from pushing the envelope for either genre a little more.",1
"41","The vast amount of customization options and the simple but fun battle system kept me interested enough to overlook the poor execution of story.",1
"42","Despite its considerable flaws, at its core, Mercenaries is a ton of fun. From the moment I started playing it I couldn't put it down.",1
"43","Cargo! The Quest for Gravity could have been an unforgettable game title; unfortunately, due to poorly-conceived vehicle controls, unclear objectives and some serious technical issues, what's bound to stick in your mind is the frustration of playing it.",1
"44","Sure, it's not very deep from an RPG-elements perspective, nor does it have the kind of story that's going to make you go ""Hm!"", but it will entertain you and help whet your appetite for the monster-stomping extravaganza that will be Serious Sam 3.",1
"45","The performance and control issues make Continuum Shift II a very disappointing package. If you're more interested in single-player, you might be able to tolerate the slowdown and enjoy BlazBlue's finer points, but I could only recommend doing so if you literally have no other options.",0
"46","Purchasing Arrival means there's more to do in Mass Effect 2, and that's always a good thing. It sets up the tone of urgency that's prevalent in the Mass Effect 3 trailer, but don't expect it to explain a lot. If you don't mind combat-focused, linear missions, it's worth the $7.",1
"47","Chantelise could have been a tight little RPG were it better balanced and not so keenly intent on punishing the player. With more grind than game, it quickly devolves into a pointless, repetitive drill that would test the patience of all but the most determined gamer.",1
"48","For the price it's not bad for being a multiplayer-only title, it's just that nothing about Breach is particularly noteworthy.",1
"49","The entire time I was playing, I felt ripped off. I'd been suckered into thinking I would be getting something new and dazzling and instead, I ran into the same problems I had 11years ago. Don't bother with this rehash on 3DS.",1
"50","It's odd blend of cover-based shooting, a fantasy setting, and hot co-op action make it an eyebrow-raiser, but the execution is flawed.",1
"51","E.Y.E. is an ambitious game from a small team, and has moments where it shines, but it ultimately isn't all that fun.",1
"52","If you don't expect much from it, you'll have a pretty good time with Venetica. However, without the patience to figure out quests and gameplay elements on your own, you'll end up incredibly frustrated.",1
"53","Innovative and somewhat unique but ultimately repetitive to the point of boredom and at times just plain annoying, Off-Road Drive, as it stands, simply isn't a good game.",1
"54","There's one hell of a game in there, trying to escape. And I think, given the responsiveness and the past track record of the development team and the plans that lie ahead in the next few months, that escape will soon occur.",1
"55","A $40 asking price for Pac-Man & Galaga Dimensions is far too high for such a mediocre collection.",1
"56","At this point, InMomentum isn't really worth its asking price. While its limited, nostalgia-tinged take on platform racing gets the entertainment wheels turning, its repetitive game modes and at times awkward mechanics prevent it from ever getting up to speed.",1
"57","F1 experts have probably already been racing their way through the home console versions of this title since September. With the 3DS version's odd A.I., it's hard to recommend that Formula fans give this edition a go. Codemasters knows racing -- but when they pass off portable development to other teams, you've got to be wary.",1
"58","The massive character customization also makes your faery or elf feel unique, so if you enjoy leveling up and finding loot, you should check out Faery: Legends of Avalon.",1
"59","Well executed, but lacking in depth (which is ironic for a multitude of reasons). However, once you give it a fair shot, you'll be surprised how addictive the gameplay is and how much fun you'll have trying to master the controls and conquer each mission.",1
"60","There is the skeleton of a good game in here: a multiplayer-focused Smash Bros clone starring Cartoon Network characters. But it's just too buried under poor controls and a mediocre single player campaign to achieve fun status.",0
"61","The First Templar is not good. Maybe with a bigger team, more time or a bigger budget this could have become something worthwhile, but it feels like an unpolished knock off.",0
"62","Aside from its uninspired combat and limited scope, Pirates of Black Cove is an endearing game at times. I wanted to love it, and kept diving back in hoping that something would click. It didn't.",1
"63","If simple fun and the inclusion of Pokemon is all you're looking for, then Rumble Blast is the game for you. Otherwise, there are much more deserving 3DS titles to spend your hard-earned cash on.",1
"64","Thor 3DS still offers a passable brawler for fans of the genre at its most basic, but if you're looking for the next great portable game, you best look elsewhere.",1
"65","With subpar platforming and boring level design, Rabbids is only fit for easily distracted youngsters or adults looking to throw away $40.",0
"66","An aesthetically gorgeous game with a really interesting premise that just never finds its legs.",1
"67","It's a muddled, hypocritical exercise in irritation with solid shooting mechanics and decent encounter design. There's some dumb fun to be had in Duke Nukem Forever, but the game tries hard to ensure it's only fleeting.",1
"68","I wouldn't call Jurassic Park a bad game as it works and does take us back to a time when dinosaurs (stiffly) roamed the Earth, but the story, animations and general gameplay keep it from being able to contend with most titles on the market -- and that includes other Telltale titles.",1
"69","Injecting dynamic time travel into a real-time strategy game is a risky, ambitious move. Though it takes a lot of effort, experimentation, and agonizing in order to use the time travel mechanics effectively, Hazardous Software manages to pull it off. The problem is the rest of the game suffers from design flaws and technical issues, making Achron feel like an RTS relic.",1
"70","A Game of Thrones: Genesis's sluggish campaign further suffers from poor pacing, and the end game almost always devolves into ham-fisted warfare punctuated by dull combat – one of its weakest facets.",1
"71","Despite its many shortcomings, Splinter Cell 3D is still fun to play. And that's what matters most. It's not even close to being as good as Chaos Theory on Xbox, but then again, I couldn't play that on a plane. If the AI were even passable and not laughable, this would be an easier recommendation.",1
"72","If a game's multiplayer mechanics are strong enough to support it, story isn't necessarily a must-have. Here however, awkward mechanics and skewed difficulty ultimately hamstring The Haunted: Hells Reach, and make you wish there was something more to hold it up.",1
"73","Cubic Ninja could have been an amazingly addictive game, but some faulty controls and a lack of content hold it back. It's still a fun experience, but for such a high price tag it's not really worth the investment.",1
"74","A poor change of pace for the franchise. Taking the story into modern times seems to have robbed it of its passion and charm, replacing it with asinine characters and more cuss words than an Al Pacino flick.",0
"75","Captain America fans should only buy this game if they're willing to put up with clunky gameplay and mediocre presentation.",1
"76","It's a step down from Shattered Dimensions, offering a less interesting plot, fewer Spider-Men to play as, and less fan service. As a finished product it just feels rushed.",1
"77","You need a clear, unified vision to shape a game into something that makes sense and compels the player to see it through to the end But scares and gameplay in Afterfall fall flat as scene after scene repeat the same notes, turning what could have been a spine-chilling adventure into a treadmill to an unsatisfying finish.",0
"78","The current game is broken, buggy, and not very fun. The plans for the future of Gods & Heroes are noble, but the core game needs to be reworked first and that could take far longer than it's worth.",0
"79","Killing the first few zombies in the tutorial level alone shows the violence and tactical planning that could have made the game something special. As you progress however, all the bugs, all the inconsistent controls, all the unbalanced gameplay, and the awful checkpoint system completely ruin the experience.",0
"80","The story is where the game had an advantage, but unfortunately it drops the ball with the weird narration, lack of dialogue, and limited cutscenes.",1
"81","I was most disturbed by the game's complete lack of multiplayer functionality, and the inexcusable state of its season mode, the two things that are the biggest draws in today's Madden franchise. It should go without saying that you should pass on this rushed iteration of Madden.",1
"82","While 1C Company should be congratulated for being ambitious enough to put forth the effort to recreate in minute detail, one of the most pivotal events of the Cold War, they should perhaps be admonished for not being ambitious enough.",1
"83","Bust-A-Move Universe has some serious negative sides (like being way too short and having no multiplayer), but the core gameplay is as solid as ever.",1
"84","Passion alone isn't enough to make a game great. Stronghold 3 assumes too much of the user initially, and doesn't do enough to keep the village-building fresh and interesting.",1
"85","There are many other 4X games on the market that do basically everything SotS2 intended, but better and without the bugs.",0
"86","I love the concept for Combat of Giants: Dinosaurs. It's brilliant. I wish the game lived up to that though. More varied gameplay, a longer career that got challenging, and multiplayer are all sorely missing.",1
"87","For the most part, the game is just boring with lackluster gameplay and reused environments, and then it gets frustrating. Toss in issues I didn't even mention such as unresponsive weapons and repetitive music, and I know I wouldn't want to suit up for this one.",0
"88","Truly horrible.",0
"89","The game lacks variety, but it also doesn't outstay its welcome. If you want some laughs and don't mind that the shooting experience is average at best, playing through this alien invasion is probably more entertaining than the movie and you'll get some Achievements/Trophies out of it.",1
"90","Skip over 3D Classics: Urban Champion. Urban Champion is not a classic, it never was, and 3D is entirely wasted on it.",0
"91","A ho-hum action game that despite its bang and bluster fails even to achieve mediocrity. It promises what looks like an interesting stealth/shooter mechanic but never lives up to it, settling instead for an approach that's linear and predictably formulaic.",0
"92","It is remarkable in its ability to make five minutes seem like five hours. Pickings might be slim on both the Wii and 3DS this summer, but Transformers Stealth Force Edition isn't diversion. It's abuse.",0
"93","It's hard to imagine anyone not being offended by Postal III. That's a big selling point for some folks, but the uninspired gameplay and serious technical glitches all but kill this dark, occasionally humorous, and extreme exercise in freedom of expression.",1
"94","For us, it's all about the sweet science, and in this regard SFxT is still sorely lacking.",1
"95","Something of an uncanny experience. A lot of the experience remains intact but its vitality has been drained away. It's a muted affair, and that ultimately harms a game that derives so much of its charm from those little touches.",1
"96","It's good, chaotic fun and has a baseline level of quality and polish that's pleasing to see. If this is your first Wipeout game, chances are you'll have a blast. For veterans, however – especially those schooled in the delights of HD and Fury – this game just isn't as smooth in feel or as elegant in design.",1
"97","Little Inferno looks nice, tells a unique story and will perhaps be seen by some as a triumph in experimental design. But it's not really a video game, so feel free to forget this freaky fireplace.",1
"98","So Fluidity: Spin Cycle feels like a hardware/gameplay mismatch on the 3DS, and the awkwardness of its controls keep it from ranking as one of the portable eShop's best purchases.",1
"99","ZombiU has so many great ideas from looting with the Wii U GamePad to permadeath to its spooky setting, but none of them grow into a great game. Controls are clunky, melee combat is annoying, and the game doesn't look good.",1
"100","Tera's an action-MMO that nails the ""action"" part and then manages a face-palm-inducing face-plant on all the other bits.",1
"101","There's still plenty of life in the genre, as this creative romp amply demonstrates, even if fully appreciating it takes more patience than some will be able to muster.",1
"102","Has a nice, colorful approach to golf and a respectable set of multiplayer options. But the disconnect between the amount of time required to plan a shot and the milliseconds needed to mess it all up sparks ample frustrations.",1
"103","Lilli's cute flavor of insanity makes her an intriguing character to play as, but she can't carry the plot of Harvey's New Eyes alone. The rest of the cast is so underdeveloped, the environments you explore so banal and uninteresting looking, that it's hard to appreciate Lilli's character or the smart puzzle design.",1
"104","It's impressive that Namco-Bandai has managed to port a full-sized, voice-acted Japanese RPG to the 3DS without sacrificing any of the content from the PlayStation 2 version. But it's also a six-year-old game that hasn't aged well in all respects, and if you're a North American Tales fan, it's likely to be one you've played before.",1
"105","It's hard to deny the value of buying a pool game on Vita and getting its PlayStation 3 counterpart as an added bonus. And graphically, Hustle Kings looks really nice. So despite the odd musical choices, spooky floating cue, bad connectivity, and annoying precision camera, Hustle Kings is still a good game.",1
"106","In light of its technical flaws, we'd only cautiously recommend buying it on Vita. If you own a PS3, Xbox 360 or Wii U, you'd be better off with any of those versions, while those seeking a fast-paced racer that really makes their Vita sing should consider WipEout 2048 ahead of this.",1
"107","More variety in the graphics and gameplay modes would have helped, but for those who want to listen to music on a long flight, for example, Symphony provides an excellent way to enhance that experience and get a little gaming satisfaction on the way.",1
"108","Supernatural doesn't augment your Sims or make the neighborhood more interesting: it turns it into an unrecognizable mess that doesn't even come close to resembling the ""life simulator"" it's supposed to be.",0
"109","There's just not much about Snapshot, graphically, gameplay-wise, or in any other way, that makes it stick out from the pack.",1
"110","The Secret World flirts with brilliance and – at least, during earlier zones – looks primed to seal the deal. But, as time goes on, its its seemingly bottomless bag of tricks starts to look a bit shallow.",1
"111","The real strength of When Vikings Attack is its humor. It doesn't take itself seriously, and provides a nice change of pace from the deluge of first-person shooters and bloody action games we're all becoming more accustomed to. But its gameplay won't hook you for more than a passing few hours.",1
"112","The idea of rotating orbits and fantastic aesthetics make Unstoppable Gorg feel striking and unique to start, but the rest of the game doesn't live up to that great first impression.",1
"113","War of the Roses isn't quite Mount and Blade or Battlefield, but it manages to walk a fine line between the two models to produce an innovative and enjoyable experience.",1
"114","The interplay between Horatio and Crispin as they push deeper into this pixelated robotic realm to recover their stolen goods is a high point in an adventure that feels like a bit of a slog despite its relatively short length.",1
"115","There's plenty to like about Retro City Rampage from its nods to our childhoods to its easy to get behind gameplay to its arcade mini-games, but the story -- the main hook of the title -- just doesn't stand up.",1
"116","A fine game that Mega Man fans will enjoy once or twice, but one without that special something that would allow it to rise to the greatness Mega Man so regularly reached in its heyday.",1
"117","The moves and kills you'd expect are here, but the story is boiled down to be easy to jump in and out of. That takes away some of the excitement in playing through it.",1
"118","It attempts to hit a note that would resonate with the hardcore gaming masses, but it falls short, and should only be purchased by those desperate for an experience like it on Vita.",1
"119","The game never embraces its Mario heritage, never allowing itself to break out of a more typical tennis mold to be something unique.",1
"120","It's Piranha Bytes' most accessible game yet, and though its style and boorish, humorous dialogue fit well with the pirate motif, it's a role-playing experience that uses convention as a crutch and marginalizes or strips away a lot of elements that made the studio's past games stand out.",1
"121","At its core, it's FIFA 13 on Wii U is FIFA 12 from last year. You should probably wait for next season.",1
"122","It's more of a short-term investment than some might be expecting, then, but while you're caught in its irresistible loot cycle, you'll probably find it very hard to put down.",1
"123","Touch My Katamari is well-controlled and fun while it lasts, but it feels like the series has stagnated. The touchscreen controls are welcome, but I wish the developers had been a bit more creative with the Vita's functionality.",1
"124","If you're at all interested in the interactive fiction genre, knowing full well that there's not a whole lot of actual interaction, that's an eminently fair price.",1
"125","Shad'O may not offer much in the way of new gameplay mechanics over the countless other tower defense games already available, but it distinguishes itself through its striking art design and compelling narrative.",1
"126","The vague story and uninspired puzzles weren't special enough to keep my attention after that initial sense of awe waned, though, and when viewed alongside some annoying constraints that make the gameplay feel unnecessarily constrained, Little Inferno's few great ideas fall apart like so much ash.",1
"127","Beyond the winning localization and expert voice acting, though, playing through this adventure just felt lacking – its various unique ideas and innovations never came together to create a real sense of fun.",1
"128","Although it suffers from some inconsistent AI, spotty online matchmaking and some balancing problems created by Golden Abyss-centric augments, it's still hard to deny that Uncharted: Fight For Fortune is a fun game.",1
"129","Just Dance 4 is a generator of awkward moments, an engine powering missteps and bodily mayhem. Whether this is frustrating or fun will often come down to the blood alcohol level of the participants.",1
"130","There's an abundance of clever ideas at play in this undeniably creative 2D physics puzzle platformer -- the problem is they just don't translate to an experience you'll want to subject yourself to for very long once the steep difficulty really hits its stride.",1
"131","Ragnarok Odyssey doesn't deliver, and your money is better spent elsewhere.",1
"132","While it has some great mini-games, it forcefully limits itself and discards many of the ideas that made its predecessors so good.",1
"133","Because the gameplay is so straightforward, newbies to the genre who are nevertheless fans of the setting may find a friendly sort of Frankenstein monster to play with here.",1
"134","F1 2011 isn't quite up to the excellent standard of the console version, but it's still far, far better than the 3DS instalment.",1
"135","With more maps, classes, the ability to server browse and customization options promised there's a lot of potential in Forge, but what you're buying now feels like a beta with a great foundation.",1
"136","A functional shooter with a sense of humor and a Batman license. It's got plenty to unlock, but it's not all that deep. Go, shoot, win. Over and over. If you're looking for a first-person shooter that doesn't take itself seriously, have at it, but don't expect a FPS revolution.",1
"137","The combination of the excellent community, unwavering focus on running the business, and the simplicity of the controls and your responsibilities creates a unique business simulation that rewards you proportionally to the amount of work you put into it.",1
"138","None of its individual parts is particularly original, but put together in the way they have been, you end up with a synergistic success of a puzzle title that will test both reflexes and noggin-scratching abilities.",1
"139","Though 2 Dawn did an admirable job of blending accessible vehicle-based combat with a few instances of more sophisticated mechanics, it feels like the game could have used more development time to smooth out the technical issues and, ideally, add in more weapons and combat options.",1
"140","Flight is best sampled in its freebie guise.",1
"141","Shiny new Unreal Engine 3 graphics can't make up for simplistic, glitchy AI, a middling level selection, and busted, extremely underpopulated multiplayer. Go with Painkiller: Black Edition instead.",1
"142","Warriors Orochi 3 Hyper, while damaged in the shift from the other HD systems to the Wii U, ends up maintaining its appeal as one of this series' best installments.",1
"143","Despite its visual beauty and impressive execution, limited gameplay and general bugginess hold everything back. This beast has room to grow. When it does, expect great things. For now, a little turbulence makes for a bumpy ride.",1
"144","If you're a football obsessive or a stickler for the real thing, UEFA Euro 2012 is probably worth grafting onto your existing copy of FIFA 12. But for many, the same experience can easily be approximated by playing the game they already own with a through-ball from their imagination.",1
"145","Looks spectacular and does succeed in capturing the feeling of being a soaring bird, but falls short most everywhere else.",1
"146","There are good ideas, but that's not enough.",0
"147","Breathtaking to behold and controls beautifully, with well-designed levels and fun platforming. It's really too bad the experience is hampered by its unacceptably short length, as well as by the fact that the painting mechanic gets repetitive.",1
"148","If you haven't played FreakyForms before, this is probably the version to get, though the few improvements aren't enough to make the extra investment worthwhile for those who already own the downloadable version.",1
"149","The menus bury the coolest stuff, the touch controls are peculiarly particular, and even though the Vita is a connected device, I feel alone when I play this. If you're looking for a bright and colorful kart racer with good mechanics, ModNation Racers: Road Trip fits the bill, but it doesn't excel anywhere else.",1
"150","The foundation of Orgarhythm is an enticing fusion of several game types. But the slow pacing of play, in conjunction with flawed command chains and unit path-finding, result in a miserable mess of unfulfilled potential.",0
"151","Levels quickly went from me being charming, engaging experiences to something I raced through as fast as I could. An hour into Pineapple Smash Crew I found I just wanted it to be over. And it's not even long.",1
"152","A passable option for those gamers looking for a little musical accompaniment to their parties. But a weak tracklist festers underneath Sing Party's accessible, bland exterior.",1
"153","The story here is forgettable, the action is formulaic, and the multiplayer is simplistic.",1
"154","Lucius can be engrossing, charming, and even darkly funny. Sadly, the game is bogged down by its poor execution, inconsistent atmosphere, buggy levels, and monotonous mission objectives.",1
"155","It mixes solid but underwhelming gameplay with a lackluster presentation. If you just want dungeons to crawl through and couldn't care less about polished menus and engaging stories, great.",1
"156","There's something to be said for slow-burn strategy games that require precise tweaks and purchases to gain the edge in battle. Unfortunately, Defenders of Ardania lacks these nuances and insists on wasting the player's time with needless limitations and wave after wave of opposing forces that result in an ongoing stalemate.",0
"157","Sol: Exodus may be a step in the right direction to bring back space combat games, but it certainly won't be the title that inspires a generation to demand more. Any gamer, and especially PC gamer, over 25 probably wants the genre to flourish like it used to, but a game like Sol, with all its bugs, repetitive levels and lackluster narrative, won't be what brings it back.",1
"158","Speaking of wasted potential, if the developers wished to shove the Wii U GamePad down players' throats, they should have at least done something interesting with it.",1
"159","Like the other Michael Jackson games, Vita's first rhythm game suffers from a short setlist and only one real mode of play. It's a shame the experience ends in a tragic few hours, as dancing with your fingertips offers a special sort of enjoyment fitting for the King of Pop's best tracks.",1
"160","Ultimately, it's all frustrating if you own a Vita – the potential of the hardware is not being explored. FIFA 13 should be an essential purchase, a way to continue the same great game while on the move, but instead it's a cynical cash-in. If you want to play FIFA on your Vita, the best option is to pick up FIFA Football from last year at half the price.",0
"161","Its clever premise is really nothing more than a series of annoying bottlenecks for the gamer, and with so little in terms of in-game diversity, no reasons exist to actually see and do everything unless you're a dedicated completionist or Trophy hunter.",1
"162","Army Corps of Hell has a great premise, some intense boss fights, and a fantastic soundtrack. Unfortunately, the repetitious gameplay bogs the experience down, making this a trip to hell that you're not going to want to keep returning to.",1
"163","It's a decent piece of (admittedly overpriced) software. And its pretty, vivid graphics and surprisingly catchy old-school inspired soundtrack certainly please aesthetically. But a strong hook doesn't exist.",1
"164","A generally good experience, and a fun one most of the time, but its issues keep it from truly ascending to the heights of being Spectacular. Or Sensational. Or Astonishing.",1
"165","Anna manages to create a few blood-chilling moments throughout its story, but most of the fear factor is neutered after you realize nothing can harm you.",1
"166","Just a bunch of poorly controlled quests weaved together with a very thin story. If it was only a few bucks, it would be a decent distraction for people looking to be ninjas on the go, but as a full price PlayStation Vita, I can't recommend it.",0
"167","This isn't just an upsetting sequel or me-too military shooter – Warfighter is disrespectful of your time and unwilling or unable to adapt to what's been done better elsewhere.",0
"168","The issues themselves are a little more engaging than before, but the departure of quirky campaigns and beloved former presidents like Abraham Lincoln and JFK pose significant threats to its replayability. Without them, The Political Machine 2012 is a sober reminder of the problem that's plagued American politics almost since the beginning: at heart, it's still just the same old game.",1
"169","For the Vita, this is inexcusable. Dreary, washed out colors make the LEGO elements indistinguishable from the non-LEGO ones, which robs the former of its trademark charm, and the latter of its magical ambiance.",0
"170","With a longer campaign and more content, Spirit Camera could have been a revolutionary experience. As is, it fails to go much farther than Face Raiders did - and that was free.",1
"171","The appeal of its randomly generated settings wears off quickly, the procedural level generation voids much sense of having an impact on the world, and the absence of any kind of compelling story or brilliantly designed levels eventually renders exploration a slog.",1
"172","Punishing players for staying the course through lengthy grind sessions seems counterintuitive when the idea is to generally keep people playing.",1
"173","Somewhere inside Miner Wars 2081 is an incredibly ambitious, frighteningly absorbing space game. As is, however, Keen Software's long-in-the-making opus feels like a half-complete realization of that vision.",1
"174","It has little ambition and middle-of-the-road execution. Nothing about this mini-game compilation stands out above any of the others we've seen on Wii – or Nintendo 64, for that matter.",1
"175","Funky Barn is very basic but passably entertaining. As a lower-price downloadable game it'd be much better value, but as a $50/£30 Wii U launch title it's more difficult to recommend.",1
"176","There's just not enough content or variety here to justify the expense of a full retail purchase.",1
"177","Dungeon Hunter: Alliance isn't as polished as Diablo and lacks the charm of Torchlight. Battling through its varied levels and sorting through mountains of loot is fun, when glitches don't get in the way.",1
"178","Asphalt Injection is a fun racing game, but it lacks depth, precision, and doesn't push the Playstation Vita to anything resembling its true potential.",1
"179","There's a bold premise lying underneath, but thanks to the marginalization of its promising building elements, it's little more than another mediocre shooter.",1
"180","Blowing up stuff is fun, but you'll end up fighting the controls and the game becomes a grind if you play it any real length of time.",1
"181","Playing Cortex Command breaks my heart. With online multiplayer, improved AI, more scenarios and a more fleshed out campaign it could be something truly great, but for now it's just a number of cool ideas and great looks grafted onto noticeably repetitious level design and sub-optimal local multiplayer.",1
"182","A baffling proposition: a racing game with barely any content. It might be cheap, but it's inexcusably lazy.",0
"183","Apart from the bugs, the game is just so utterly unappealing, aesthetically and from a gameplay perspective, that it feels almost like a tech demo (of tech from 1999), rather than an honest-to-goodness release title. Please don't waste your hard-earned dough on this mutt.",0
"184","Bad multiplayer, awful story, generic level design and a host of other issues turn what could have been Vita's biggest blockbuster into one of its biggest duds.",0
"185","Everything ESPN Sports Connection does has been achieved already. Older sports games - including the original Wii's pack-in, Wii Sports - accomplished the same goals better and without embarrassing technical issues.",0
"186","The cool art direction and quirky sci-fi world get squandered on some truly uninspired adventure gaming drudgery.",0
"187","There's not a whole lot to say about Fray that hasn't been said before about countless other games that were unnecessarily rushed out the door half-cooked. Neither its features nor its execution are worth the asking price.",0
"188","A prime example of a game that oversells and underdelivers.",0
"189","Its appeal is shortened by the ludicrous speed at which we can zip across it and grow tired of its lack of challenge.",1
"190","With strong visuals and convincing audio backing it up, I thoroughly enjoyed the time I spent inside my P-36 Hawk, and its generous free-to-play model never got in the way.",1
"191","Dual Destinies won’t change anybody’s minds about the series’ brand of narrative-heavy, gameplay-light adventuring, but longtime fans will be thrilled by the full docket of goofy legal twists and turns and fun characters.",1
"192","While I appreciate the world, atmosphere, and mechanics, I can't help but wish that there was a light at the end of Don't Starve's dark and lonely tunnel.",1
