"","review","score"
"33","Sure, it's not very deep from an RPG-elements perspective, nor does it have the kind of story that's going to make you go ""Hm!"", but it will entertain you and help whet your appetite for the monster-stomping extravaganza that will be Serious Sam 3.",0
"34","Purchasing Arrival means there's more to do in Mass Effect 2, and that's always a good thing. It sets up the tone of urgency that's prevalent in the Mass Effect 3 trailer, but don't expect it to explain a lot. If you don't mind combat-focused, linear missions, it's worth the $7.",0
"35","F1 experts have probably already been racing their way through the home console versions of this title since September. With the 3DS version's odd A.I., it's hard to recommend that Formula fans give this edition a go. Codemasters knows racing -- but when they pass off portable development to other teams, you've got to be wary.",0
"36","The massive character customization also makes your faery or elf feel unique, so if you enjoy leveling up and finding loot, you should check out Faery: Legends of Avalon.",0
"37","Well executed, but lacking in depth (which is ironic for a multitude of reasons). However, once you give it a fair shot, you'll be surprised how addictive the gameplay is and how much fun you'll have trying to master the controls and conquer each mission.",0
"38","If simple fun and the inclusion of Pokemon is all you're looking for, then Rumble Blast is the game for you. Otherwise, there are much more deserving 3DS titles to spend your hard-earned cash on.",0
"39","Despite its many shortcomings, Splinter Cell 3D is still fun to play. And that's what matters most. It's not even close to being as good as Chaos Theory on Xbox, but then again, I couldn't play that on a plane. If the AI were even passable and not laughable, this would be an easier recommendation.",0
"40","For us, it's all about the sweet science, and in this regard SFxT is still sorely lacking.",0
"41","Something of an uncanny experience. A lot of the experience remains intact but its vitality has been drained away. It's a muted affair, and that ultimately harms a game that derives so much of its charm from those little touches.",0
"42","It's good, chaotic fun and has a baseline level of quality and polish that's pleasing to see. If this is your first Wipeout game, chances are you'll have a blast. For veterans, however – especially those schooled in the delights of HD and Fury – this game just isn't as smooth in feel or as elegant in design.",0
"43","Little Inferno looks nice, tells a unique story and will perhaps be seen by some as a triumph in experimental design. But it's not really a video game, so feel free to forget this freaky fireplace.",0
"44","Tera's an action-MMO that nails the ""action"" part and then manages a face-palm-inducing face-plant on all the other bits.",0
"45","There's still plenty of life in the genre, as this creative romp amply demonstrates, even if fully appreciating it takes more patience than some will be able to muster.",0
"46","Has a nice, colorful approach to golf and a respectable set of multiplayer options. But the disconnect between the amount of time required to plan a shot and the milliseconds needed to mess it all up sparks ample frustrations.",0
"47","It's impressive that Namco-Bandai has managed to port a full-sized, voice-acted Japanese RPG to the 3DS without sacrificing any of the content from the PlayStation 2 version. But it's also a six-year-old game that hasn't aged well in all respects, and if you're a North American Tales fan, it's likely to be one you've played before.",0
"48","It's hard to deny the value of buying a pool game on Vita and getting its PlayStation 3 counterpart as an added bonus. And graphically, Hustle Kings looks really nice. So despite the odd musical choices, spooky floating cue, bad connectivity, and annoying precision camera, Hustle Kings is still a good game.",0
"49","In light of its technical flaws, we'd only cautiously recommend buying it on Vita. If you own a PS3, Xbox 360 or Wii U, you'd be better off with any of those versions, while those seeking a fast-paced racer that really makes their Vita sing should consider WipEout 2048 ahead of this.",0
"50","More variety in the graphics and gameplay modes would have helped, but for those who want to listen to music on a long flight, for example, Symphony provides an excellent way to enhance that experience and get a little gaming satisfaction on the way.",0
"51","The Secret World flirts with brilliance and – at least, during earlier zones – looks primed to seal the deal. But, as time goes on, its its seemingly bottomless bag of tricks starts to look a bit shallow.",0
"52","The real strength of When Vikings Attack is its humor. It doesn't take itself seriously, and provides a nice change of pace from the deluge of first-person shooters and bloody action games we're all becoming more accustomed to. But its gameplay won't hook you for more than a passing few hours.",0
"53","The idea of rotating orbits and fantastic aesthetics make Unstoppable Gorg feel striking and unique to start, but the rest of the game doesn't live up to that great first impression.",0
"54","War of the Roses isn't quite Mount and Blade or Battlefield, but it manages to walk a fine line between the two models to produce an innovative and enjoyable experience.",0
"55","The interplay between Horatio and Crispin as they push deeper into this pixelated robotic realm to recover their stolen goods is a high point in an adventure that feels like a bit of a slog despite its relatively short length.",0
"56","A fine game that Mega Man fans will enjoy once or twice, but one without that special something that would allow it to rise to the greatness Mega Man so regularly reached in its heyday.",0
"57","The moves and kills you'd expect are here, but the story is boiled down to be easy to jump in and out of. That takes away some of the excitement in playing through it.",0
"58","The game never embraces its Mario heritage, never allowing itself to break out of a more typical tennis mold to be something unique.",0
"59","It's Piranha Bytes' most accessible game yet, and though its style and boorish, humorous dialogue fit well with the pirate motif, it's a role-playing experience that uses convention as a crutch and marginalizes or strips away a lot of elements that made the studio's past games stand out.",0
"60","It's more of a short-term investment than some might be expecting, then, but while you're caught in its irresistible loot cycle, you'll probably find it very hard to put down.",0
"61","If you're at all interested in the interactive fiction genre, knowing full well that there's not a whole lot of actual interaction, that's an eminently fair price.",0
"62","Shad'O may not offer much in the way of new gameplay mechanics over the countless other tower defense games already available, but it distinguishes itself through its striking art design and compelling narrative.",0
"63","Beyond the winning localization and expert voice acting, though, playing through this adventure just felt lacking – its various unique ideas and innovations never came together to create a real sense of fun.",0
"64","Although it suffers from some inconsistent AI, spotty online matchmaking and some balancing problems created by Golden Abyss-centric augments, it's still hard to deny that Uncharted: Fight For Fortune is a fun game.",0
"65","While it has some great mini-games, it forcefully limits itself and discards many of the ideas that made its predecessors so good.",0
"66","F1 2011 isn't quite up to the excellent standard of the console version, but it's still far, far better than the 3DS instalment.",0
"67","With more maps, classes, the ability to server browse and customization options promised there's a lot of potential in Forge, but what you're buying now feels like a beta with a great foundation.",0
"68","A functional shooter with a sense of humor and a Batman license. It's got plenty to unlock, but it's not all that deep. Go, shoot, win. Over and over. If you're looking for a first-person shooter that doesn't take itself seriously, have at it, but don't expect a FPS revolution.",0
"69","The combination of the excellent community, unwavering focus on running the business, and the simplicity of the controls and your responsibilities creates a unique business simulation that rewards you proportionally to the amount of work you put into it.",0
"70","None of its individual parts is particularly original, but put together in the way they have been, you end up with a synergistic success of a puzzle title that will test both reflexes and noggin-scratching abilities.",0
"71","Though 2 Dawn did an admirable job of blending accessible vehicle-based combat with a few instances of more sophisticated mechanics, it feels like the game could have used more development time to smooth out the technical issues and, ideally, add in more weapons and combat options.",0
"72","Warriors Orochi 3 Hyper, while damaged in the shift from the other HD systems to the Wii U, ends up maintaining its appeal as one of this series' best installments.",0
"73","Despite its visual beauty and impressive execution, limited gameplay and general bugginess hold everything back. This beast has room to grow. When it does, expect great things. For now, a little turbulence makes for a bumpy ride.",0
"74","If you're a football obsessive or a stickler for the real thing, UEFA Euro 2012 is probably worth grafting onto your existing copy of FIFA 12. But for many, the same experience can easily be approximated by playing the game they already own with a through-ball from their imagination.",0
"75","Breathtaking to behold and controls beautifully, with well-designed levels and fun platforming. It's really too bad the experience is hampered by its unacceptably short length, as well as by the fact that the painting mechanic gets repetitive.",0
"76","If you haven't played FreakyForms before, this is probably the version to get, though the few improvements aren't enough to make the extra investment worthwhile for those who already own the downloadable version.",0
"77","The menus bury the coolest stuff, the touch controls are peculiarly particular, and even though the Vita is a connected device, I feel alone when I play this. If you're looking for a bright and colorful kart racer with good mechanics, ModNation Racers: Road Trip fits the bill, but it doesn't excel anywhere else.",0
"78","Like the other Michael Jackson games, Vita's first rhythm game suffers from a short setlist and only one real mode of play. It's a shame the experience ends in a tragic few hours, as dancing with your fingertips offers a special sort of enjoyment fitting for the King of Pop's best tracks.",0
"79","Army Corps of Hell has a great premise, some intense boss fights, and a fantastic soundtrack. Unfortunately, the repetitious gameplay bogs the experience down, making this a trip to hell that you're not going to want to keep returning to.",0
"80","A generally good experience, and a fun one most of the time, but its issues keep it from truly ascending to the heights of being Spectacular. Or Sensational. Or Astonishing.",0
"81","The issues themselves are a little more engaging than before, but the departure of quirky campaigns and beloved former presidents like Abraham Lincoln and JFK pose significant threats to its replayability. Without them, The Political Machine 2012 is a sober reminder of the problem that's plagued American politics almost since the beginning: at heart, it's still just the same old game.",0
"82","Its appeal is shortened by the ludicrous speed at which we can zip across it and grow tired of its lack of challenge.",0
"83","With strong visuals and convincing audio backing it up, I thoroughly enjoyed the time I spent inside my P-36 Hawk, and its generous free-to-play model never got in the way.",0
"84","Dual Destinies won’t change anybody’s minds about the series’ brand of narrative-heavy, gameplay-light adventuring, but longtime fans will be thrilled by the full docket of goofy legal twists and turns and fun characters.",0
"85","While I appreciate the world, atmosphere, and mechanics, I can't help but wish that there was a light at the end of Don't Starve's dark and lonely tunnel.",0
"86","The default game mode of Mario and Donkey Kong: Minis on the Move is little more than a Nintendo-themed reskin of the 25-year-old Pipe Mania, and frustrates with its randomness. The much better Puzzle Palace and Many Mini Mayhem modes, thankfully, leave us with a good game overall.",0
"87","It’s amazingly inventive and full of color and bright-eyed character, but its control problems are so persistent they’re unignorable.",0
"88","Its smaller levels, restrictive time limit, and floaty physics work well as a challenge mode add-on to an already terrific game. But as fun as it often is, this still feels more like an addendum to NSMBU – a remix, rather than something new that stands on its own.",0
"89","The bite-sized scope and limited choices available make me more interested to see what Shadowrun Returns will be a year from now, after the community has used the included mod tools to build on it, than in what it is today.",0
"90","In terms of story, dialogue, and encounter design, this add-on pales in comparison to the rest of Borderlands 2.",0
"91","Reus is a gorgeous-looking, imaginative game which suffers from over-baked mechanics, but those hungry for to play god are still likely to find one of their favourite Populous-style games in a long while.",0
"92","Arma III’s complexity is a double-edged sword. It takes a long time to comprehend, but once you’re comfortable enough with its mechanics to take advantage of them under pressure, you’re able to engage in a kind of large-scale tactical combat that’s simply not offered elsewhere.",0
"93","Neverwinter isn't a hardcore MMORPG, nor is it likely to compel you to cast aside your current favorite MMO to devote your full attention to it. But taken in small doses, it's a generally fun and free romp through one of fantasy's most beloved universes.",0
"94","The matchmaking system is straight-up broken, leading to frequent frustrating mismatches, and its four maps aren’t enough to keep me around for long.",0
"95","Miraculously miniscule price tag or not, Van Helsing is a damn (and probably damned) solid game.",0
"96","For better or worse, Freedom Cry feels like an entire Assassin's Creed game distilled into five hours. That’s good, but it’s an Assassin’s Creed game that doesn’t include many of the steps forward that Black Flag so recently made.",0
"97","Ikachan is disturbingly short, but the winning game design and charm might make the $4.99 download worth your time, especially if you’re a fan of Cave Story or Nicalis’ other work.",0
"98","Digital Extremes has created something that's often genuinely fun to play, and given the cost of entry, Warframe's well worth a try if you're in the mood for something different.",0
"99","Its slant on side quests and completionism did, at first, scratch an itch for me, but Doki soon suffers from its sheer repetition, especially because it lacks any sort of tangible challenge. Doki-Doki Universe began to stumble from exceptional to acceptable as the hours wore on.",0
"100","Played with a mouse and keyboard Spartan Assault becomes a much more enjoyable experience, better able to recreate classic moments of Halo brilliance, but it’s still limited by hit-and-miss mission design and fiction that takes the urgency out of this fight for survival.",0
"101","Though Burial at Sea Episode 1 may be a short vignette next to Infinite’s novel, it’s still one you aren’t likely to put down for the brief time it lasts -- and it’s priced accordingly at $15.",0
"102","A solid game, but one that feels like a testbed for something much better - once the designers have the guts to fully chart a new path instead of relying on tried and Aperture Science-tested concepts we’ve all already seen played out.",0
"103","Retrovirus successfully updates the little-used concept of 3D six-axis combat known best from Descent for contemporary audiences, but it suffers from insane difficulty spikes, a tendency toward repetition and a disjointed story.",0
"104","In the burgeoning sub-genre of physics-based, liquid platformers, Puddle is a game that only hits a little more than it misses.",0
"105","Thunder Wolves isn’t so much a wolf as a one-trick pony. And while that one trick – frantic, adrenaline-pumping action served with a healthy dose macho humor and feel-good firepower – is an exceptionally fun trick, it doesn't last long.",0
"106","Once you get the hang of it all, the strategic combat and its required pre-game build strategy and in-game adaptivity is fun, but don’t expect to master its tricky team-based combat and overwhelming upgrade system without a serious commitment.",0
"107","The Last Ranger comes up short as a sequel, as it spends too much time retreading the same territory we saw in the first game and addresses none of its flaws.",0
"108","A fun but short addition to the franchise. It's an acceptable substitute to the console experience, mostly on the strength of its interesting villain and original story. Just don't expect to get as much content out of this one as you'd get on the consoles.",0
"109","Despite the intriguing fighting-game veneer, the mechanics underneath are very standard, and there’s not much else here to compensate for that fact.",0
"110","The Jak and Daxter Collection’s three games are excellent, but if you have the ability to play them on the PS3 (or hell, even the PS2), then that's the way to go.",0
"111","As a game about family relationships The Novelist is interesting and relatable up to a point, but it doesn’t have a great deal of emotional depth, and the further you get into it the more you notice the flaws in its characterisation. Despite that, though, it’s worth a few hours of your time.",0
"112","Slender: The Arrival manages to deliver some truly impressive scares, but you’ll have to wade through the muck of repetitive tasks and unfair enemies in order to experience them. I found more enjoyment in playing the free original installment, which delivers a powerful horror experience without the annoyances and filler.",0
"113","A Murder of Ravens saves The Raven: Legacy of a Master Thief from going down in flames, but its narrative repetition and technical defects make for a turbulent ride.",0
"114","Powerstar Golf manages to successfully marry an old-school arcade golf experience with some decidedly new-school ideas. The lack of proper online multiplayer is a bit of a blow, but the Rivals mode has the potential to provide an ongoing challenge after you’ve scooped up all of the career medals.",0
"115","In some ways I'd equate SimCity to an early version of Minecraft: a wonderfully creative toy attached to a barely functional game.",0
"116","At its best, it presents a gleefully cutthroat philosophy of human interaction, pushing you to be as terrible as possible within a charming cartoonish parody. It doesn't always manage to hold onto that feeling, but Redshirt has enough unique personality to endure.",0
"117","It's an eclectic mixture of imagination, interpretation, and (purposefully constrained) interaction that really doesn't work as often as it should, but – on the rare occasions when all the pieces fit together – it creates some heart-fluttering highs.",0
"118","Batman: Arkham Origins - Blackgate is a good extension of the Arkham franchise to handhelds, but it lacks the specialness or inspiration that would make it stand out as a great Metroidvania-style game - or a great Batman game, for that matter. Without any real surprises, engaging settings, or interesting story, Blackgate feels more like a retread of bullet points than the handheld Batman we truly deserve.",0
"119","Rather than fix the graphics and the performance problems that plagued the original two years ago, Techland slightly modified the setting and delivered a new character and more content. It’s a fun time, but there are no surprises or killer new features to make it an impressive package.",0
"120","Ryse has an entertaining story and sky-high production values. The gameplay that’s there isn’t bad – it just stops in its tracks before it gets anywhere near close to demanding.",0
"121","Sonic’s sensation of speed is mostly intact and most stages look impressive, but Sonic: Lost World stumbles due to poor level design.",0
"122","If you keep in mind that this is a budget release when setting expectations of how many maps, guns, and customization options it should contain, there’s plenty of fast-paced action to be had gunning all the way through Hades – one weeping classicist at a time.",0
"123","Some of the most disappointing games to play are those that have brilliant ideas, and even pull a few of them off, but can’t maintain quality across the board. Horizon is an extreme example of that category, where a quarter of it is some of the cleverest design turn-based space strategy has seen in years, half of it is fine, and the last quarter is virtually unplayable.",0
"124","The main problem with Space Hulk, though, is that its designers couldn't let it deviate from or build on the simple rules of a board game experience that lacks tactical depth.",0
"125","Save for a few puzzles that lose luster due to unintuitive and touchy physics, I mostly enjoyed testing both my platforming timing and my problem-solving skills with Kalimba's brain-busters.",0
"126","Elite: Dangerous is a beautiful game and an amazing space sim let down by a universe devoid of character and low on excitement.",0
"127","I have no doubt that the strength of the tactical combat will help find a strong niche, but for me, that just makes the relative weakness of the strategic side of gameplay all the more disappointing.",0
"128","It’s Adventure mode is beautifully designed, and new power-ups and character abilities switch up the usual bread-and-butter platforming gameplay, but it’s let down by limited options for co-operative play and most significantly, a number of game-breaking bugs on the PlayStation 4.",0
"129","Balance issues and multiplayer bugs remain, but there's enough variety found in its tower defense scenarios and three classes to warrant donning the legendary monster hunter's hat either again or for the very first time.",0
"130","It’s slightly off-putting that it definitely takes too long to get to the higher levels, and consequently that it strays close to undermining that desire to instantly have “just one more go.” The overall quality of the matching experience was ultimately strong enough to pull me back, largely helped by the smart secondary Puzzle Mode.",0
"131","D4 is an intriguing experience, and brimming with personality. It’s also the most polished game from Access to date, with a genuinely first-rate presentation.",0
"132","It’s mostly the moments in between battles that bring the whole experience down, as a lack of information and poor menus tarnish this flying ace.",0
"133","Character customization adds unique flavor to the simple combat, and the satisfying weapons, rewards, and story make it a fun alternative to the typically serious Zelda games. It’s just a shame you can’t share the action with a friend without significant slowdown.",0
"134","It will probably hold my interest far longer than Tropico 4 did. But at the same time, it's rough edges are a continual annoyance. The larger issue is that while Tropico 5 definitely introduces some new challenges and ideas, it's still a dangerously simple city-builder.",0
"135","It starts out strong with dozens of hidden gags hidden among the scenery, but unfortunately it loses its momentum once minigames start to dominate its three-hour running time.",0
"136","Road Not Taken is a[n] interesting mix of ideas that make a strong first impression but don’t quite come together.",0
"137","For those of us weaned on old-school click-and-point adventures (or anyone who wants to experience Sierra On-Line’s glory days), there’s no question - this is a must-play. The rest of you may be fascinated by its anachronisms, but still be dazzled by its dramatic story and classic puzzles.",0
"138","Though it feels like it moves a step back in the series’ multiplayer potential, the hundreds of dance moves, great progression between difficulties, and the more realized Fitness mode pick up the slack.",0
"139","Scrolls delivers a well-executed digital marriage of a collectible card game and board game with the potential for deep strategic play in the way those parts work together.",0
"140","Wearing its Metroid influences like a badge of pride, Xeodrifter's 2D exploration is equal parts fun and frustrating.",0
"141","Delivers entertaining hack-and-slash combat centered on combos and spells, but its risk-based reward system seems slightly out of place in a world where its hero so easily achieves great power and defense and makes risk obsolete.",0
"142","I like Lego Batman 3: Beyond Gotham, but I don’t love it as much as I’ve loved previous games in the series.",0
"143","Judged on its own, Dreamfall Chapters - Book One: Reborn falls flat, and will confuse series newcomers.",0
"144","A noble attempt at creating a new kind of science-fiction strategy game that’s sadly weaker than the sum of its parts.",0
"145","The storytelling presumes you already know the source material by heart, which means things are sometimes a bit disjointed, and the game, like the movies it’s based on, ends at an awkward place. But like almost all the Lego games, this is a journey worth taking.",0
"146","Though Black deserves credit for adding new puzzle mechanics along the way, it could’ve easily seen its 6-8 hour runtime chopped in half and still gotten its message across.",0
"147","Its sharp wit and bevy of nerd-culture references offset the frustration that arises from an unrelentingly challenging dungeon crawler.",0
"148","Relatively simplistic compared to the N64-era shooters that inspired it, Screencheat nevertheless distinguishes itself with goofy charm, fast pacing, and a clever gameplay hook based on invisibility.",0
"149","Styx may stumble in its quicktime combat and its spotty edge detection, but it makes up for most of its flaws with challenging stealth action across massives levels.",0
"150","Uneven and undercooked, Disney Infinity 2.0 isn’t the major upgrade I expected. It lacks the playful fun and diversity that made Infinity 1.0 so great last year.",0
"151","As an old-school dungeon crawling experience that doesn't shy away from punishing you for errors, Legacy usually delivers.",0
"152","The LEGO Movie Videogame extends a concise and hilarious film into a much longer and less consistent interactive experience that sometimes dips into boring territory.",0
"153","Make no mistake: to pull off everything that Dead State tries would be an achievement for any RPG, and it’s impressive how much it manages. What it lacks in polish it at least largely makes up for in personality, even with glitches and rough edges as far as the eye can see.",0
"154","Demon Gaze shouldn’t be as entertaining as it is, but its addicting nature and substantial length make it an ideal RPG for the Vita.",0
"155","With a bit more polish applied to its presentation and the addition of a career mode to keep us hooked, this could well have been a package to seriously threaten EA’s dominance in the world of golf games. As it stands, it’s still a strong foundation for the team at HB Studios to build upon for the future.",0
"156","Between the hit-or-miss missions is an extremely annoying city hub map and a weak story full of bland characters, and Garrett himself isn’t as sure-footed as a master thief ought to be. Ignoring the story and cherrypicking the best side missions is the best way to approach it.",0
"157","EA Sports UFC looks the part to a tee, and its exhaustive list of moves and techniques represent the complex nature of the sport well. But knowing that each second could be your fighter’s last is what gives weight and drama to mixed martial arts, and without that, these bouts fall flat.",0
"158","The standard match-three gameplay is layered with strategy that uses to the main series’ established rock-paper-scissor combat system, but the UI’s lack of information leaves those without an encyclopedic knowledge of Pokemon games at a disadvantage.",0
"159","I love the amount of respect the developers clearly have for every aspect of the sport, but reverence and attention to detail alone can’t stand in for a missing sense of danger and excitement.",0
"160","Ignoring the story and cherrypicking the best side missions is the best way to approach it.",0
"161","Abyss Odyssey has everything it needs to be a great Roguelike, except the most important - a reason to keep coming back. While it lasts, it’s a gorgeous journey with great ideas and atmosphere, and in time, it may evolve into something with more longevity.",0
"162","The storytelling presumes you already know the source material by heart, which means things are sometimes a bit disjointed, and the game, like the movies it’s based on, ends at an awkward place. But like almost all the Lego games, this is a journey worth taking.",0
"163","The simplistic art style of Minimum isn't a turn off in the slightest. Surprisingly, it's the melee swords that end up being a huge imbalancing factor in combat that deflates the fun of the fast-paced gunplay.",0
"164","Lichdom: Battlemage suffers from an over-reliance on linear level design and samey enemy types, but few other games deliver such a memorable brand of action-packed magic combat.",0
"165","Amusing scenarios and eye-catching environments are a plus, as is the wide unlockable hero roster, but most of the missions feel like an unimaginative retread of the same LEGO game formula.",0
"166","Metrico is an ingenious and unique Vita puzzler heavily weighed down by gimmicky controls and technical issues.",0
"167","Extends a concise and hilarious film into a much longer and less consistent interactive experience that sometimes dips into boring territory...It's solidly enjoyable – but nowhere near awesome.",0
"168","Gauntlet can't quite strike the balance between the nostalgic arcade experience and a modern-day replay-friendly adventure. It's cool that there's such a varied experience amongst the iconic quartet of heroes, and four-player co-op is almost always fun with the right crew, but its repetitive structure works against its longevity.",0
"169","Every aspect -- from the humor to the puzzles to the live action cutscenes -- feels beamed here straight from the ‘90s. Sometimes it’s charming, and others, it’s just dated. But if nothing else, Tex’s puns and underdog relatability ultimately still make this rocky, uneven case worth cracking.",0
"170","A faithful (perhaps too faithful) translation of a mildly fun tabletop experience saddled with simplistic, repetitive objectives.",0
"171","The excessive micromanagement and often vexing pace of combat tarnish the tactical depth created by cool officer abilities and unit variety.",0
"172","Between the hit-or-miss missions is an extremely annoying city hub map and a weak story full of bland characters, and Garrett himself isn’t as sure-footed as a master thief ought to be.",0
"173","A good game with its heart in the right place. Its Cold War premise is brilliant, its art is beautiful, and its music is lovely. When it comes to gameplay, the stealth action sputters a bit in its inconsistent AI and inaccurate aiming, but it still delivers a fun experience.",0
"174","Its story is sparse and the impact of its conclusion isn’t fully worked through, yet it’s worth playing for the way in which it manipulates perspective and transforms everyday locations into nightmarish reflections.",0
"175","While the intriguing fighting game veneer manages to frame the gameplay in a clever way, the mechanics never actually evolve beyond the standard ""hit this button at this time"" formula.",0
"176","As great as it would be to hold up Consortium as the next great evolution of adventure/RPG, it's not, though it is a valiant attempt that deserves praise.",0
"177","With a bit more polish applied to its presentation and the addition of a career mode to keep us hooked, this could well have been a package to seriously threaten EA’s dominance in the world of golf games. As it stands, it’s still a strong foundation for the team at HB Studios to build upon for the future.",0
"178","Abnormally complex and pretty for a twin-stick arena shooter, Secret Ponchos throws you into the deep end and demands you figure things out for yourself, usually while under heavy fire. Stick it out, however, and the real fun starts to shine through.",0
"179","While the wrestlers look amazing and the combat feels significantly better, MyCareer mode is an absolute slog and everything else has been done better in previous years.",0
"180","Boston Lockdown has a serviceable story, but its lack of branching dialogue options and its heavy emphasis on combat render it a less satisfying experience compared to its recent Shadowrun peers.",0
"181","Kinect Sports Rivals isn’t the Kinect’s killer app, but it comes closer than anything else I’ve played. The various games, aside from soccer, feel great to play and offer more control than I expected. And even though the challenge grows in later levels, I felt like I was able to maneuver through them without fighting the controls.",0
"182","It plays extremely well, whether online or offline, proving why EA Sports' long-running series has been the king of the ice for over 20 years. But there needs to be a reason to keep playing, and it's there that NHL 15 falls short and feels somewhat vacant.",0
"183","Mind Zero is an enjoyable dungeon crawler with engaging battles, lively voice acting, and oodles of exploration.",0
"184","A beautifully detailed, enjoyably shallow experience that's better with friends. Sacred 2 fans hoping for a real action-RPG likely won't be pleased, but as a simple, straightforward slash-'em-up, this stands ably enough on its own.",0
"185","Between the narrower historical mode, the shuttered creation suites, and the dearth of combat options for bigger groups, WWE 2K15 has lost some of the tools that brought previous entries to the main event.",0
"186","Bound By Flame’s combination of progression and action ultimately make it greater than the sum of its parts.",0
