"","review","score"
"28","Whether you're looking for a new, solid shooter to play or something set in a unique, horror-filled atmosphere, F.E.A.R. 3 has something for you. You won't find the be-all, end-all shooter experience with F.E.A.R. 3, but you're still bound to have a lot of fun.",0
"29","Remains fun despite its problems, and makes for some great local competitive play.",0
"30","There isn't a wealth of game here, but what is here is thoroughly enjoyable. Fortix 2 proves that, 30 years later, the Qix formula remains fun.",0
"31","It's great to have an opportunity to revisit Deus Ex: Human Revolution, and The Missing Link is a substantial, tense and exciting piece of downloadable content that's far more than just filler.",0
"32","Another great adventure game. If you want to get into a classic point-and-click adventure series, and are looking for something a bit more mature than many of TellTale's other titles, you have to try Hector.",0
"33","The disposable story and flat characters shouldn't be surprising for a game like this, but other issues like a the lack of enemy variety and short overall length are disappointing. Despite that, the versatility of the weapon system and flashy visuals make Flying Wild Hog's product exciting from beginning to end.",0
"34","It's a couple of features short of being a classic, but its compelling game of football has found a comfortable home on the handheld. It suggests that greater things are to come from this relationship, but there's enough here to keep players going until then.",0
"35","There's a lot more to both it and the original than a celestial bump and grind.",0
"36","Gray Matter's winding story and masterful presentation captivate enough to hold everything together, particularly as the tale reaches its bizarre climax in the final chapters.",0
"37","I dig the humor, the puzzles, the voicework and the setting. I think the story takes the characters to some goofy places in the end and I didn't feel like I'd accomplished much when everything was said and done, but that's far from a deal-breaker.",0
"38","The 3D really is a big addition in this case, as well, allowing you to see environments more clearly and complete jumps that would otherwise be much more difficult. And with the small number of 3DS games on the market right now, you could certainly do worse than LEGO Pirates.",0
"39","Truly impressive just as it is, and it deserves the attention of any Nintendo fans who've either always been curious about this series or just love flying through the sky to blow stuff up.",0
"40","A fun and satisfying conclusion to TellTale's darkest adventure game franchise.",0
"41","What brings the game down considerably is the repetitiveness of the main combat, and the fact that the initially inspired level and art designs take a nosedive about halfway through.",0
"42","Terribly cheesy in all the right ways.",0
"43","There's still a lot of good here, and if you haven't played Mount & Blade before then this is a fine place to start, but for fans of the series, Mount & Blade: With Fire and Sword simply isn't a must-have expansion.",0
"44","It's merely capable, with occasional flashpoints of brilliance.",0
"45","The narrative could be stronger and there's a lack of variety in terms of creatures occupying the park, but these are minor complaints about an otherwise enjoyable time.",0
"46","Hoard is a refreshing little multiplayer game that lets you be the bad guy for a change. Designed for short matches against other players, it's a somewhat limited experience, but burninating the countryside is definitely a lot of fun.",0
"47","While Gabrielle's Ghostly Grooves 3D provides a creative, memorable world full of lovable characters, the gameplay itself comes off as kind of run-of-the-mill. Still, if you love rhythm games, Ghostly Grooves brings enough personality, laughs and fun to make it well worth your time.",0
"48","Pyramids isn't the most original game and nothing about it will surprise or amaze you too much, but it's done well overall and a good value for its asking price.",0
"49","Xevious is still a game design that's nearly 30 years old, so all the new bells and whistles in the world won't be enough to get some modern fans interested in this old classic again. But the 3D Classics upgrades have made me more of a fan of it than I ever was before, and that's certainly enough for me to recommend you all give it a try too.",0
"50","A stellar action puzzle hybrid with tight controls, Monkey Ball 3D is the best Monkey Ball game since the original, and Sega's found some cool ways to implement the system's 3D functionality and make it relevant to the gameplay.",0
"51","You're still likely to want a bit more depth and surprise in the tactical game, but the campaign is full of tense moments that are sure to keep you coming back for more.",0
"52","Thirty Flights of Loving gets off to a fascinating start before completely throwing any and all expectations you might form during its first few minutes into the wood chipper.",0
"53","The RPG elements and to-the-point action all make for some solid gaming, glitches and all. It's a shame so many glaring issues hold such an ambitious endeavor back from the greatness its developers were clearly aiming for.",0
"54","FTL's situations lack some variety and the randomness of the game as a whole can be frustrating, but it largely makes up for these flaws through its intense combat and intuitive and deep micromanagement options.",0
"55","So, while the Wii U version of Tekken Tag Tournament 2 doesn't change up many of the problems that we had with its original release, it adds some more casual-friendly modes for the Nintendo crowd.",0
"56","I love Kat and totally dig most of the superhero story, but the cumbersome combat in latter missions definitely had me cursing at my handheld.",0
"57","This is a demanding, skill-based multiplayer game that's as satisfying now as it ever was, but it's for a specific kind of player. If you're not willing to learn to play different than you're used to, look elsewhere. Otherwise, this is a top-tier tactics game that will probably share the long-tailed legacy of its predecessors.",0
"58","If you've been meaning to check out the series, but never have, then Rebellion is the perfect entry point. However, if you've been a loyal fan, you're likely to be disappointed by the tweak-first, content-second approach that Rebellion offers.",0
"59","One of the surprising things about Crusader Kings II is that, for a Paradox title, it's actually relatively easy to pick up.",0
"60","New Art Academy is an improvement on the original, with more thorough, detailed lessons and a wider range of options, though it's also a missed opportunity.",0
"61","The RPG elements and to-the-point action all make for some solid gaming, glitches and all. It's a shame so many glaring issues hold such an ambitious endeavor back from the greatness its developers were clearly aiming for.",0
"62","It's independent, and the journey isn't always smooth. But cookie-cutter it is not, nor is it garish or sexist or silly or mindless. If you are a patient person who appreciates grey matter workouts and ""Eureka"" moments, and if you are willing to forgive imperfections, check it out. Gaming needs titles and developers like this.",0
"63","It's fun, competitive, and features short sessions that normally last under a half-hour. If you're an RTS gamer looking for a new battlefield, you'll definitely want to give Wargame a try.",0
"64","Natural Selection 2 isn't great only because it's different, but because it does asymmetrical multiplayer so damn well, offering up a variety of experiences in one small game.",0
"65","No, Captain's Booty is not an exceptional follow-up to Borderlands 2, but it is a good piece of content that gives plenty of reasons for anyone to jump back into Pandora.",0
"66","A fast-paced, well playing fighter that makes few concessions on the Vita. While the game's modes are pretty sparse and the new touch mode is a dud, there's still a lot to be excited about if you're a fighting fan with a brand new Vita.",0
"67","The artful way the characters' abilities allow you to move through the environment are entrancing, and the meticulously crafted levels create moments that made me look and feel awesome.",0
"68","There are a few compromises here and there, but they're negligible. The addition of touchpad shooting and the less successful touchscreen passing transform FIFA Vita into a very different experience – it's more fun, more jubilant, and accessible.",0
"69","It's an accurate and impressive pinball simulator that controls well and has some great 3D visuals. If you have any interest in pinball the way it was originally meant to be played, or are looking to get into the pastime, Zen Pinball 3D should be right up your alley.",0
"70","Like its competition, Chivalry hasn't quite perfected the formula for medieval warfare, but it's a violent, fun time nonetheless.",0
"71","It's with the addition of Dimensions that Trion Worlds really breaks new ground, providing players with a powerful tool to create truly unique constructions.",0
"72","Despite a dearth of immediately obvious changes, Baldur's Gate has aged well, and new players will find many hours' worth of fun if they approach it with an understanding of its increasingly antiquated framework.",0
"73","Its individual elements suffer from a ""jack of all trades"" mediocrity, but they combine to form a whole that hints at greatness without ever quite achieving it. But thanks to a set of mod tools included in the release, it's possible the devoted community itself can push it up that final step.",0
"74","The understated aesthetic design and unusual co-op puzzles will absorb you for the game's duration – the wit and personality of the writing, though, will stay with you for much longer.",0
"75","Quantum Conundrum's inventive puzzles put your brain to satisfying work. Everything surrounding the challenges feels a little empty and could use some of the rest of the game's ingenuity. But a disappointing ending and lack of visual detail shouldn't keep you from the thrill of inter-dimensional puzzle solving.",0
"76","A smart, polished and intelligent game of countless permutations. Its strength lies in how carefully and how cleverly it's balanced, as well as how it rewards all kinds of playing styles. We haven't seen a strategy game quite like this in a while.",0
"77","The new features don't add a lot to the package, making it hard to recommend Virtua Tennis to anyone that has been playing it on the console.",0
"78","The third episode of Penny Arcade Adventures looks and plays different than its predecessors, and the new direction is one worth rallying behind.",0
"79","It may not end up being the best shooter of 2012, but it could very well be the one that makes you feel the most powerful.",0
"80","Miasmata is unlike anything I've played. It makes the very act of survival an intense learning experience, and manages to do so without beating you over the head with lengthy tutorials.",0
"81","A major step up from the PSP versions. It's nearly the same game as the console. The touchscreen controls are a nice addition. It's a smaller, slightly less polished version of the game, but still an awesome baseball experience, and one of the best portable sports games ever.",0
"82","Grumbles about the frustrating matchmaker aside, Super Monday Night Combat is a free-to-play game that would have been a perfectly legitimate retail release with a few more maps and available Pros.",0
"83","Dear Esther is that rarest of things: a truly interesting game. It left me feeling pensive, mildly saddened, and confident that games have plenty of directions left to explore. If you're interested in what can be achieved when you abandon the conventions of games and explore the fringes of the form instead, it's a must-play.",0
"84","It's the right length to keep from feeling too repetitive, though I'd still have enjoyed it a lot more if the types of tasks I had to do had evolved in ways beyond cut, push, pull, repeat, or if the story had been more heavily implemented.",0
"85","The Wii U drops the physics, but it adds some nifty GamePad functionality. Nintendo's version could run smoother, though.",0
"86","The game's infectious spirit and sense of humour is irresistible, and it's big, too – you're not beating this one in a weekend. It's just a shame that putting stickers at the heart of the game didn't turn out to be the master-stroke it so readily could have been.",0
"87","It doesn't reach the near perfect balance between character-driven story and tense gameplay that past pieces of DLC have, but it does tell a story that changes the Mass Effect universe forever.",0
"88","It starts off slow – too slow – but if you give it time and work with it, A New Beginning may become one of your favorite installments in this series so far.",0
"89","If you don't let yourself get too tripped up by the sometimes convoluted combat controls, then this charming, well-crafted platforming bloodfeast will really sink its fangs into you -- in a good way.",0
"90","By rights, Alan Wake's American Nightmare should be utterly underwhelming. The core game is changed not at all from its parent's lukewarm style, the story is thin and hackneyed, hell it even has live-action cutscenes. But somehow, the gameplay is challenging enough to keep you clicking that left mouse button and listening to that weird, not quite Rod Serling voice telling you to survive until morning just one more time.",0
"91","It's a solid gateway expansion that builds on the rules without overwhelming you, but still adds enough variety that you'll never want to play without it.",0
"92","If you weren't crazy about Ninja Gaiden the last three times, this is the same game, so keep walking. Likewise if you already played either Black or Sigma, you're probably ok to hold off, too. But for those of you that only played the 2004 original, or missed the game entirely, you've now got a beefed up, extra content edition that you can play anywhere. That's worth flipping out and killing dudes over.",0
"93","Unit 13 doesn't have flashy visuals or an in-depth campaign, but it does have good controls and plenty to do. I think the AI could use a tune-up and the visuals some polish, but if you're looking for a game to sink bullet after bullet into, Unit 13 will keep you entertained.",0
"94","For an adventure absolutely beaming with personality and potential, the gameplay experience wasn't quite as fine as I would have liked, but it doesn't make Escape Plan anything less than a great game in its own right. It's just unfortunate, because it could have been more with slightly better execution.",0
"95","The lack of depth does wear thin over the long-haul after you've played a bunch of match to their conclusion, but you may find yourself reluctant to let go until you've fully experienced into each faction's magical might.",0
"96","It's a shame that humdrum maps and a poor matchmaking setup occasionally sours the promising designs of each class' special abilities, but when it works, few free-to-play shooters grant such a memorable and thoroughly entertaining experience.",0
"97","It's far from perfect and best viewed with ""launch goggles"" on, but Razor's Edge's unflinching action and unabashed violence is a great sign for the Wii U as a core gamer's platform.",0
"98","Oftentimes the redo reflects the exact standards and formulas of its new genre rather than marching boldly into new territory. Syndicate falls into this trap, telling a boring tale of swapping allegiances amidst flurries of gunfire.",0
"99","Though it has some pacing issues and a seemingly useless upgrade system, the funny, meaningful stories had me reading right past them.",0
"100","It's good, stupid fun no matter which side you play on, although a questionable option to switch sides midmatch occasionally leaves too many players stacked on the dino side.",0
"101","It works as both a cathartically satisfying hack-and-slash on the easier difficulties, and a surprisingly thoughtful action-based strategy game on the higher levels.",0
"102","A great blend of tower defense and action with loads of personality and a cool hook.",0
"103","The only notable feature unique to the PC version of Choplifter HD is its spotty mouse controls. I preferred the precision of an Xbox game pad to my mouse, as the aiming is not only tuned better for it, but circular within the game as well. My mouse aiming was jittery and unreliable, which made hairy situations impossible.",0
"104","Tekken 3D Prime Edition definitely gets props for recreating the fast combat and fluidity of the series on a handheld. However, the lack of any real depth in the modes and lack of customization features for your fighters makes it tough to want to spend an extended amount of time with it.",0
"105","StarDrone Extreme may not assail your senses or do anything entirely new and exciting, but hell if it isn't fun for what it is.",0
"106","Doom 3 is a very good game, probably better than you remember. For PS3 owners who've never gotten any of this content, it's a particularly great deal. BFG Edition is a tough sell for the PC crowd.",0
"107","The high definition resolution makes it the best-looking of all the versions, but the models and textures are all the same here – much more could be done on Wii U, and hopefully a future Transformers release will be able to actually take advantage of the new system's power.",0
"108","Deus Ex Human Revolution - Director’s Cut had an unenviable task: take one of 2011’s best games and make it even better, all while figuring out how to best utilize the oft-ignored GamePad. It succeeded on all fronts.",0
"109","Velocity Ultra doesn't have screen-clearing super weapons or massive, three-stage boss fights like a lot of its vertically scrolling cousins do. But with its clever teleporting trick, it does something completely different from most of them and it does it extremely well.",0
"110","On face value there are fewer drastic improvements, but many gentle refinements to the UI and subtle additions to its newer formulas mean that Football Manager 2014 improves solidly where it counts.",0
"111","If not for the confusing fake 3D effect, Mutant Mudds Deluxe would be the definitive version of Renegade Kid’s 2D platformer, with the same tight gameplay, charming graphics, and chirpy soundtrack bolstered by more levels than ever before.",0
"112","The fact that it’s built around something as simple as completing a map makes it accessible, but there are systems within – specifically when it comes to combat -- that make it dynamic and deep.",0
"113","Last Light’s setting and presentation are its strong points, though the last third of its 10-hour campaign is weaker than everything that came before it.",0
"114","Well-designed maps, two dramatically different sides in the Americans and Japanese, and authentic feeling weapons make Red Orchestra 2: Rising Storm an excellent and unique-feeling first-person shooter.",0
"115","As far as a first episode goes, Kentucky Route Zero establishes the setting, tone and characters better than I could have expected. I love that I'm still thinking about what exactly happened to Conway and company, and that intrigue has left me longing for the next piece of the tale.",0
"116","It's an uneven experience, but occasionally it grasps greatness, making it a worthy addition to an already distinguished series.",0
"117","Blood Dragon is a different beast – and it’s something you shouldn’t miss.",0
"118","A well-curated car list, a great sense of speed, and a well-thought out career mode combine in a racer that is a lot of fun to play through.",0
"119","Annoying design choices and forced moments of repetition have a bad habit of spoiling the mood, but between them is an experience that's scary as all hell.",0
"120","Story mode is a pleasant surprise, but the real reason to play is the thrill of harnessing the god-like powers of some of the most overwhelming figures in the comic realm.",0
"121","The Knife of Dunwall is satisfying to play, but fails to build much momentum in its story.",0
"122","Play the original first (it’s cheap) but Company of Heroes 2 satisfied my appetite for more.",0
"123","It’s best to think of Need for Speed: Rivals as a thrill ride. Get on, scream, plead to go faster, and it will.",0
"124","Fallen Enchantress: Legendary Heroes becomes a stronger game by weakening its hero characters.",0
"125","Undercover’s story is an incredibly entertaining homage to countless movies and television shows, and manages to feature a very strong cast of characters – no small feat considering the game has no major license associated with it.",0
"126","It successfully borrows from table-top gaming and history itself to create a simulation that, more than most strategy titles, feels like war.",0
"127","Smoothed-out, cleaned-up visuals are on by default, though you can do everything from toggling full widescreen to turning on artificial scan lines, simulating the interlacing of the coin-op cabinet’s CRT monitor.",0
"128","Played as intended with a group of friends, PayDay 2 is much like one of its heists: things can get a little sloppy, but the potential payoff is big.",0
"129","Season 2’s premiere of The Walking Dead is predictable in good and bad ways — its character drama is strong, its technical prowess is not.",0
"130","It’s not only Vita’s prettiest game; it’s also a hell of a lot of fun to play. Immersive, stylish, and full of action, Muramasa Rebirth’s twin campaigns, multiple endings, hidden Demon Swords, massive exploration and other optional goodies are enough to keep you busy for a good long while.",0
"131","It may end in frustration, but its worth playing just to see how it masterfully hits all the survival horror notes with its distinct presentation and vicious design.",0
"132","Considering the elegance and sophistication of the world, combat and upgrade design, it’s a shame everything else seems so ho-hum.",0
"133","Mercenary is a truly great shooter, one that was crafted with the hardcore shooter fan in mind. There’s a lot to love here -- even if its campaign is woefully short – from its deep Contracts mode to its engaging multiplayer functionality.",0
"134","Baldur's Gate II: Enhanced Edition captures the essence of what makes fantasy RPGs so beloved.",0
"135","Just be prepared to pack your patience and reign in your expectations of what wearing a crown means. You'll still be toiling in the fields like everybody else, but at least you can do so with a smile on your face.",0
"136","An excellent example of how games can do more with less. Its combat is deceptively simple, there are no character advantages, and the tight, dangerous environments each feel unique. However, the lack of an online multiplayer mode will likely keep it relegated to “great party game” status.",0
"137","Dead Rising 3 doesn’t get by on its looks, but its meaty zombie-slaying combat and nearly endless supply of undead and ridiculous weapons go a long way.",0
"138","Tough but gratifying, F1 2013 is not a startling improvement from the already robust F1 2012, but it’s certainly Codemasters’ best and most confident crack at F1 to date.",0
"139","The addition of its innovative competitive asymmetrical multiplayer is the big draw here – as long as everyone takes the time to learn the complex rules, that is.",0
"140","Eldritch's various components tend to work quite well on their own, and create most of a great Roguelike. But the speed and arbitrary nature of death means that the crazy desperate stories of near-death (or death) that make other games in the genre so memorable are unlikely to occur.",0
"141","This HD version shares all the problems its predecessor has, including noticeably limited enemy variety and weak allied AI that can't hit the broad side of a barn.",0
"142","Soul Sacrifice straddles the line between delivering the depth typically found on console and the on-off-on-again routine of handheld gaming, and the result is something that will likely please Vita owners hungry for a quality, grind-heavy RPG.",0
"143","Toki Tori 2’s incredibly slow pace and lack of any true action make it an experience that is definitely not for everyone - but kids, puzzle lovers, and fans of all things adorable are in for a truly delightful and well-crafted experience.",0
"144","For whatever else Dragon Commander is, it's also a game that puts big issues on the main stage, then lets us reap the rewards and shoulder the consequences of their decisions without moral judgment. For that reason alone, it's worth a look.",0
"145","If you’re on a budget and looking for a portable dungeon crawler with loads of content and personality to spare, it’s hard to get more bang for your buck.",0
"146","I was looking for more explorations, depth, and variety, and in this department Rivals is slightly wanting, though it’s innovative approach to incorporating multiplayer does just enough to compensate.",0
"147","Its high level of difficulty, catchy tunes, and pixelated graphics meld nicely with its emphasis on loot, customization, and online play.",0
"148","There's elegance in ShootMania's simplicity, and it's great and refreshing to see some new ideas brought to a genre that's been largely abandoned by the big-name games. It does, however, lack personality and variety in weaponry.",0
"149","A few cute unlockable cards and tables are nice touches, but ultimately the lack of more modes, multiplayer, or anything else to substantially mix things up doesn’t give this game a lot of legs. Still, for the low ante it costs to pick it up, it’s worth it for the jokes.",0
"150","It has some of the best car chases around, and they’ve never looked so chaotically beautiful as they do on PlayStation 4 and Xbox One.",0
"151","MLB 13: The Show on Vita is the Oakland A’s of video game baseball: they play in a crummy stadium (the Vita), but when you look past that, they’re pretty damn good.",0
"152","Next to Arkham City, Arkham Origins is a bit of a disappointment in its lack of new ideas and use of win buttons, making it the least interesting of the trilogy",0
"153","It’s slow, and methodical, and there isn’t a grindable unlock or weapon crate to be found. It attempts to make you think about every step you take and every slight weapon tweak, but the odd hitboxes and frustrating lack of saved loadouts undermines some of the good work.",0
"154","On the current-gen versions I feel like I’m in complete control of everything, from passing to running, and that I can trust both the offensive and defensive line so I can focus on overall strategy. But this new version of Madden 25 meddles with the running game and it screws up the delicate balance between pass and run.",0
"155","If you dig MegaTen (or classic RPGs in general), Soul Hackers is worth a look. Put on some Radiohead and sip an Orbitz to put yourself in a proper '90s mood and enjoy an oldie that still proves to be a goodie.",0
"156","PES 2014 looks better than ever and the gameplay's a lot of fun, but nostalgia stops it from being a huge leap forward.",0
"157","Its single-player campaign suffers from some AI issues and dabbling in non-shooter gameplay it’s just not good at, but it’s still an enjoyable romp that challenges you to really think about how you’re approaching each fight. And then there’s multiplayer, as hardcore as ever but with a level of accessibility that will allow Killzone’s online community to grow and flourish for some time to come.",0
"158","Escape Plan absolutely reeks of nonsense and humor, which is exactly what you'd expect from a team partially comprised of the squad that brought PlayStation Network gamers Fat Princess.",0
"159","Not only is its combat system flashy and well thought out, it's well explained too, thanks to its powerful training tools, and what is easily the most complete guide to terminology and tactics ever assembled in a fighting game.",0
"160","The next-gen versions add more detail pretty much everywhere, but in the end it makes me have to fight for control of my players and worry about little things that aren’t that interesting.",0
"161","Some of the options seem superfluous, and the gym functionality is totally ignorable, but it’s still a fun, effective way to get your sweat on.",0
"162","There’s not a lot here that wasn’t in Just Dance 4, or even Just Dance 3, but the series’ talent for getting people up and dancing is still unmatched.",0
"163","Though its sharp fangs of resource management may have been dulled, in place of the swift bite is a deeper, more haunting world that will linger with me much longer than the original.",0
"164","Cities in Motion 2's more realistic approach may leave it looking a little drabber than its predecessor, but its focus on dynamic cities, timetables, and ticket prices in a contemporary city in real time make it a significant improvement over its predecessor.",0
"165","It’s a clever and challenging way to experience the classics without just retreading old ground.",0
"166","It's a darkly entertaining way to cut, explore, and appreciate the incredible skill of real surgeons.",0
"167","The smaller scale, lopsided balance, and multiplayer lobby screwups may keep it from being mentioned in the same breath as the biggest and best, but being a successful minor power in the pantheon of strategy games is still a fine achievement.",0
"168","Sid Meier’s Ace Patrol combines Firaxis’ storied tactics with fast-paced mission design and a user interface that translates well from touchscreen taps to mouse clicks.",0
"169","A breath of fresh air for both longtime fans of the show and brawlers in general. It’s as interesting outside of its missions as in them, with unique experience-point investing and gambling mechanics that future games in this genre should look to for inspiration.",0
"170","With easy controls and lots of customization options, naval battles in Leviathan: Warships shine in multiplayer but sputter in the stagnant single-player campaign.",0
"171","Project X Zone is often funny and consistently frantic – two traits not necessarily associated with tactical RPGs. Its story is confusing and the chapters slavishly follow the same repetitive formula, but the superb battle system makes repetition not just tolerable, but enjoyable.",0
"172","Backing up that gleeful imagination with a mechanic that encourages good rather than simply energetic play makes for a rare treat that both novice and veteran brawlers can enjoy while it lasts.",0
"173","With its appealing graphics, stable servers, huge aircraft inventory, and no-cost entry fee, World of Warplanes is full of opportunities for dogfighting rookies and veterans alike to enjoy the thrill of the aerial kill.",0
"174","If you think you’d have enough concentration to be able to endure those quirks, though, Concentration Training could very well help you overcome the many distractions in your life.",0
"175","I wish that Blackguards' character progression system wasn't such a mess, because if it worked, I'd be delighted to recommend the entire low-fantasy role-playing package without hesitation.",0
"176","Features the same flaws and polish issues that marred the original, but also has the same addictive combat that leaves you yearning for more.",0
"177","While the inclusion of online play creates some issues with the slower-moving sports, it’s still a fun addition for Tennis and Baseball.",0
"178","One of the weirdest games to ever wear the Nintendo name.",0
"179","Noticeably repetitious levels and bad storytelling can't overshadow the awesome feeling of piloting the Strike Suit, and simulation fans and less-hardcore players alike will find plenty to like in Strike Suit Zero.",0
"180","If you like a challenge and don't mind a grind, you may be able to find out if Fang's stuck-up attitude and selfishness carry him all the way through to getting his revenge.",0
"181","Although Sorcery Saga’s roguelike elements and minor glitches made me feel incredibly frustrated at times, I still enjoyed the story and characters enough to power through its multileveled dungeons just to see what happened once the credits rolled.",0
"182","A surprisingly deep experience with a variety of ways to play. While there are some duds to be found in each mode, there are enough highlights to have fun in plenty of different ways.",0
"183","The lack of notable features of previous games, especially four-player matches, is puzzling and disappointing. Instead of the definitive Dr. Mario experience, Dr. Luigi is an interesting spin of an established classic.",0
"184","The core gameplay, including the variety of suits and weapons, is terrific, and it’s reason enough to play this sci-fi shooter. But the boring story, too-similar missions, and aggressive payment model hold it back from what it could be.",0
"185","Contrast is a game full of heart, beauty, and at least a few excellent puzzles.",0
"186","Some parts of the future are stuck in the past, but it’s strikingly well-balanced, providing solutions for existing problems and new toys to tinker with that counteract each other nicely.",0
"187","It’s at its best when it marries its poignant story to its platforming, and at its weakest when it’s about moving boxes, but it rarely goes very long without showing us something worth playing.",0
"188","A streamlined, easy to understand MOBA for those looking for an entry point to the genre.",0
"189","Much like Portal, The Talos Principle makes you feel smart just by playing it, as the bulk of the puzzles hit that sweet spot between too easy and near-impossible.",0
"190","A blast to play in short bursts... The lackluster presentation, however, hinders the overall experience, making it difficult to play more than a few games per sitting.",0
"191","Adventure mode’s poor pacing and repetition didn’t hold my interest, but King and Pacifism modes are much more interesting – as are the helpful A.I. drones, which provide more than enough reasons to go back and chase those leaderboards.",0
"192","The updated art style proved overwhelming at times, but the winning soundtrack and forgiving save system were always there to encourage me to play through the frustration. In the end, I simply couldn’t put it down.",0
"193","One of the year's most thoughtful games.",0
"194","Feels like a new-gen experience that 2K isn’t quite ready for. It’s an absolutely beautiful game to look at, and its controls are as tight as they’ve ever been. Some features are vastly improved from last year, and fortunately most of those continue to work when the servers don’t. It’s a shame that the best game modes won’t always be accessible, because this could’ve been an amazing basketball game.",0
"195","Little details, like characters turning their heads to look as you pass or flocks of Wingulls flying overhead, make the region really come to life, and small updates and tweaks help make the journey smoother. Still, a few of its flaws are even more glaring in 3D, especially the excess water Pokémon and often dull navigation of their habitats.",0
"196","New 3D maps add depth and ideas to a tried-and-true formula, but they aren’t taken far enough to make this feel like a real sequel.",0
"197","In some ways it’s a step forward, in others a step back - and with Konami’s PES seemingly in resurgent form, EA Sports can’t afford to take its eye off the ball.",0
"198","Plays out on one of the greatest, most beautiful maps in strategy gaming history. It combines style, substance, and setting into a marvelous overall experience for both empire management and tactical combat. It struggles slightly with strategic depth, but this is a science fiction and fantasy strategy game with tremendous soul.",0
"199","Like a great player toughing it out through an injury, NBA 2K15 is still strong despite crippling server problems.",0
"200","It's not a cheery story, but it's one well told and worth at least the three or so hours it takes to appreciate without the sometimes unintuitive puzzles, or as long as they take to solve.",0
"201","Dark Souls 2: Crown of the Sunken King is a brutal, but entertaining opening to a coming trilogy of DLC.",0
